45584	39.714
39456	40.008
117824	41.544
31648	40.104
35560	39.840
306104	42.456
32512	40.299
40384	40.104
122920	41.357
34200	40.046
33712	39.994
105144	41.542
37552	39.918
41632	40.124
110128	41.620
39608	40.342
38872	40.104
289800	42.617
33464	40.443
29088	40.260
111552	41.563
25088	40.388
23472	40.379
102912	41.725
21824	40.096
20264	40.354
93024	41.734
18240	40.632
19096	40.326
269584	42.849
23024	40.430
27336	40.281
106712	41.680
28728	40.299
25872	40.466
100144	41.864
26512	40.150
25440	40.319
102792	41.800
22304	40.639
21024	40.437
261368	42.926
22160	40.662
28280	40.253
128296	41.530
41616	40.147
49032	39.778
149096	41.256
64512	39.322
63944	39.517
164304	41.189
89504	39.372
113416	39.031
367288	42.186
150632	39.267
153360	39.137
304024	41.033
202984	38.716
180768	38.293
399264	40.124
275872	37.779
191744	37.581
487976	39.340
130376	36.831
73928	37.349
741280	39.949
57752	37.877
61480	37.676
214064	38.765
66056	37.517
75264	37.380
304192	38.726
68984	37.318
72128	37.179
240832	38.689
57984	37.902
56152	38.045
743952	39.926
57632	38.084
54152	37.948
193352	38.892
58800	37.711
58400	37.708
187864	38.852
60320	37.735
57856	37.582
194808	38.829
60272	37.649
61320	37.741
750704	39.897
78792	37.332
78592	37.408
221448	38.856
84680	37.355
86768	37.466
246024	38.836
82376	37.511
85176	37.347
238104	38.840
79048	37.701
74848	37.740
758512	39.871
80936	37.531
70744	37.387
260000	38.909
81896	37.372
81888	37.081
230040	38.907
66944	37.444
65776	37.326
260088	38.736
64944	37.432
69616	37.508
754584	39.909
66672	37.418
59432	37.633
230160	38.740
65792	37.638
64960	37.599
219824	38.727
64992	37.614
71048	37.577
203960	38.724
71520	38.155
68744	38.273
769632	39.823
70208	37.829
70952	37.631
241456	38.882
76560	37.308
73816	37.499
222408	38.766
74744	37.578
76976	37.362
230816	38.730
84848	37.780
85536	37.803
756592	39.859
84600	37.800
79784	37.817
225768	38.909
70888	37.795
74904	37.675
212688	38.841
70704	37.752
70728	37.721
217248	38.805
71176	37.930
68888	37.997
752360	39.899
70744	37.860
69680	37.841
217392	38.964
73712	37.630
71808	37.346
293744	38.817
89672	36.946
92864	36.832
300808	38.671
84008	37.117
81184	37.084
704080	40.138
86456	36.887
84784	36.931
286040	38.775
86800	37.050
88992	36.788
278280	38.759
99944	36.957
96504	36.908
267744	38.763
95768	36.977
100400	37.006
681696	40.242
99632	36.803
99376	36.945
287864	38.863
91104	37.059
91904	36.954
286720	38.826
85200	37.085
83544	36.991
286376	38.706
79744	37.246
79272	37.306
671240	40.229
78848	37.090
76448	37.188
269504	38.887
73984	37.166
77808	37.050
273104	38.920
79216	37.180
77728	37.101
263392	38.860
67352	37.348
68584	37.413
633064	40.407
72224	37.241
75080	37.357
238920	39.053
76904	37.409
77920	37.269
234568	39.048
70496	37.368
74736	37.335
234208	39.020
66920	37.620
67936	37.666
602104	40.552
67056	37.497
65824	37.582
218296	39.230
66624	37.562
67488	37.491
218992	39.219
62872	37.577
63640	37.574
219648	39.147
55920	37.765
57608	37.820
569960	40.671
56920	37.680
55640	37.814
199008	39.390
46936	37.820
53104	37.611
188896	39.371
46992	37.798
50864	37.714
197576	39.287
52384	38.016
52344	38.041
530864	40.924
56176	37.784
54128	37.939
192992	39.590
57144	38.025
56856	37.875
189784	39.552
53272	38.120
54128	38.068
189688	39.533
52648	38.318
55056	38.351
503952	41.101
55824	38.296
52304	38.341
175808	39.887
54528	38.372
54720	38.227
184032	39.895
51528	38.390
51568	38.267
184296	39.737
47384	38.649
45176	38.708
479504	41.271
44040	38.540
40712	38.695
157096	40.110
39760	38.657
43888	38.515
157840	40.063
38728	38.660
43256	38.571
169304	39.981
43624	38.790
45664	38.753
460576	41.435
43952	38.650
43184	38.745
164248	40.141
35592	38.800
37040	38.645
145488	40.067
32408	38.848
34176	38.766
148528	39.970
27680	39.203
27264	39.276
461696	41.392
27392	39.223
26272	39.294
118232	40.400
22496	39.312
24688	39.066
120888	40.227
21544	39.273
22096	39.268
116152	40.086
19184	39.793
20208	39.753
470464	41.261
24336	39.490
21232	39.429
120080	40.501
23680	39.357
22936	39.277
124112	40.344
28904	39.173
29264	39.142
128280	40.194
23560	39.709
22352	39.774
462224	41.329
23512	39.468
23424	39.452
123808	40.494
27912	39.335
29672	39.148
134376	40.465
33984	39.153
33776	39.083
136176	40.379
35136	39.288
36296	39.421
427672	41.616
43464	39.325
40968	39.390
150600	40.805
30168	39.307
28440	39.204
136976	40.568
28568	39.388
30080	39.284
128296	40.499
24368	39.638
26824	39.705
425248	41.638
31696	39.477
33592	39.402
136112	40.825
27128	39.512
28824	39.293
132592	40.535
26152	39.474
27936	39.366
129776	40.516
21968	39.793
20056	39.902
431928	41.567
16984	39.959
18064	39.919
101568	40.817
19800	39.831
22568	39.622
111184	40.643
30656	39.522
30496	39.406
128832	40.524
30096	39.521
30200	39.563
427208	41.592
29888	39.499
27528	39.446
135616	40.636
34160	39.314
32904	39.154
143952	40.515
32528	39.222
33248	39.155
144840	40.302
26752	39.441
26576	39.586
452488	41.389
22720	39.492
21448	39.470
125744	40.485
21592	39.404
21192	39.166
121240	40.300
23448	39.271
25104	39.245
124904	40.168
21808	39.576
23096	39.595
470976	41.237
25592	39.295
24016	39.310
112936	40.541
23432	39.430
22976	39.265
112624	40.346
26848	39.212
30728	39.151
124600	40.319
29952	39.394
29912	39.425
463352	41.298
28480	39.334
25136	39.369
126192	40.496
33288	39.200
36640	38.905
128824	40.389
33968	39.183
30920	39.120
135800	40.207
32392	39.170
34728	39.336
453056	41.400
44472	39.058
46960	39.019
161864	40.590
46992	39.038
43904	38.930
153496	40.460
40872	39.095
38112	39.203
139672	40.366
39176	39.240
38920	39.369
443296	41.491
45440	38.924
46656	39.111
199456	40.623
45400	39.266
57960	38.834
206144	41.151
33960	39.717
43192	39.537
170096	41.878
21040	40.635
27480	40.518
208944	43.940
11880	41.487
12200	41.715
95464	43.733
11272	41.548
5600	42.534
80616	44.757
15472	41.637
2568	42.843
60648	46.463
29424	43.319
6152	42.621
89464	46.963
2504	44.788
2560	44.456
46128	46.189
784	46.112
1088	46.129
7832	46.193
888	46.199
944	46.151
6320	46.218
688	46.622
680	46.647
101544	46.590
752	46.686
840	46.586
9136	46.658
1008	46.600
1000	46.531
7304	46.580
1192	46.512
1040	46.421
8256	46.520
936	46.598
1024	46.637
104480	46.625
1376	46.509
1128	46.207
23480	45.873
1072	45.472
1728	44.802
35624	45.207
1544	44.828
1872	44.069
48504	44.810
1928	44.582
2568	43.915
184384	44.993
3016	44.290
5432	43.678
57760	44.498
1480	44.347
1616	44.248
37504	44.357
1232	44.282
1344	44.203
8920	44.301
1168	45.293
1096	45.310
213096	44.805
912	44.890
1080	44.822
10744	44.884
1096	44.844
1272	44.732
6976	44.815
1248	44.752
1200	44.695
7568	44.790
1048	45.240
1144	45.248
214272	44.829
808	44.977
1152	44.936
12072	44.959
960	44.865
1400	44.812
8280	44.887
1136	44.792
1160	44.773
7264	44.831
1016	45.299
912	45.314
215104	44.825
992	45.056
1080	44.985
11672	44.988
1016	44.900
952	44.843
6264	44.891
1128	44.850
1040	44.766
7248	44.858
928	45.323
800	45.307
215544	44.769
928	45.039
976	44.963
12744	44.988
1184	44.905
1048	44.804
7400	44.897
1024	44.831
1120	44.771
6856	44.847
792	45.314
736	45.296
216976	44.740
744	45.020
840	44.972
11504	44.942
1000	44.894
1048	44.838
6544	44.843
1080	44.817
1032	44.779
7264	44.823
680	45.314
680	45.291
218416	44.758
672	45.065
704	45.026
11976	44.955
848	44.892
968	44.836
6664	44.870
776	44.828
976	44.805
6840	44.857
632	45.325
624	45.307
218440	44.774
632	45.098
656	45.040
11936	44.970
880	44.919
880	44.832
6176	44.874
832	44.846
760	44.788
6896	44.849
624	45.432
616	45.427
218544	44.791
608	45.185
560	45.070
10992	44.978
624	44.916
816	44.879
6680	44.912
752	44.884
872	44.813
6256	44.850
688	45.438
696	45.435
219128	44.710
640	45.136
552	45.042
11944	44.985
680	44.955
768	44.868
6376	44.895
800	44.898
904	44.851
6208	44.858
608	45.446
648	45.443
219264	44.724
640	45.173
632	45.111
10816	45.003
736	44.965
880	44.909
5056	44.894
800	44.896
928	44.879
5680	44.873
728	45.503
680	45.493
219808	44.777
640	45.238
664	45.156
10696	44.981
744	44.978
672	44.903
5432	44.906
792	44.931
752	44.862
6072	44.898
552	45.568
640	45.572
221768	44.806
672	45.166
664	45.114
9976	44.981
768	44.988
696	44.913
5288	44.911
728	44.918
784	44.851
5016	44.847
616	45.471
648	45.491
220736	44.747
536	45.183
584	45.132
10208	44.992
688	44.998
728	44.946
4824	44.925
728	44.948
768	44.881
4656	44.875
568	45.522
504	45.535
221456	44.765
568	45.242
584	45.177
9672	45.027
712	45.017
688	44.959
3840	44.939
720	44.947
736	44.898
4048	44.884
552	45.581
632	45.577
221008	44.770
512	45.231
560	45.202
9224	45.036
616	45.017
592	44.970
2512	44.959
704	44.958
648	44.919
3608	44.890
560	45.590
568	45.593
221096	44.805
824	45.247
768	45.182
15488	44.908
2848	44.454
2304	44.321
37800	44.684
2656	44.637
4008	43.895
56616	44.390
1896	44.257
2424	43.264
175336	44.968
1248	44.631
3224	43.587
63928	44.470
1144	44.915
2960	43.900
56896	44.911
864	45.147
2648	44.474
44552	45.463
856	45.542
1608	45.164
123672	46.131
2576	45.631
3096	45.047
35960	45.650
672	45.577
736	45.559
3656	45.552
608	45.563
680	45.549
1504	45.543
520	46.610
536	46.630
127648	46.008
512	46.152
504	46.120
4552	46.125
552	46.105
576	46.069
984	46.056
1336	45.701
9656	44.170
85792	45.577
7144	42.593
27440	42.148
95352	46.793
4656	42.464
22112	42.278
59896	46.811
3504	43.104
12592	42.114
42672	47.607
2008	45.320
14840	42.916
21056	50.827
2264	49.974
688	82.377
2624	109.537
11584	56.159
11712	37.321
272360	38.440
8440	37.631
9112	37.649
97800	38.454
10840	37.803
14264	37.837
88056	38.592
20512	38.090
16400	38.091
437616	39.612
15544	38.010
13616	37.940
112640	38.597
14648	37.789
16312	37.792
98976	38.644
21360	37.844
19488	37.697
102304	38.494
17160	37.914
16128	37.974
473032	39.408
16592	37.896
20912	37.821
100984	38.787
17576	37.996
15640	38.013
109080	38.765
16960	37.917
14960	37.858
111496	38.646
10352	38.084
7480	38.245
495768	39.402
8248	38.227
7616	38.064
90496	38.619
7928	38.090
9248	38.054
78280	38.638
9408	37.927
11000	37.832
83456	38.625
9664	38.172
8208	38.111
493512	39.414
14176	37.997
16040	38.092
94440	38.873
16760	38.084
14640	38.048
102768	38.730
19808	37.894
20800	37.936
102008	38.774
26904	38.079
25808	37.938
454304	39.607
28112	37.977
26336	37.957
123328	38.772
29560	37.873
25168	37.885
138776	38.649
28480	37.646
28560	37.612
133032	38.517
26640	37.877
23568	37.856
498992	39.479
26320	37.841
22504	37.796
112752	38.587
18608	37.777
20176	37.819
101064	38.606
14248	37.969
13864	38.023
86864	38.822
17056	38.307
17776	37.913
476440	39.548
19944	37.899
18312	37.761
125480	38.578
19232	37.748
15824	37.707
124448	38.523
16368	37.771
15432	37.805
121744	38.606
17168	38.125
16064	37.965
469416	39.483
14536	37.878
16456	37.763
109048	38.528
13376	37.817
10440	37.777
108064	38.468
10656	37.757
12136	37.769
97408	38.459
13400	38.026
14280	37.972
485408	39.442
13040	37.930
11136	37.769
109504	38.456
9608	37.796
8288	37.752
93288	38.450
7656	37.738
8440	37.779
74048	38.430
11552	37.991
11056	38.122
483640	39.396
19480	37.958
15552	37.933
106024	38.667
15792	37.754
10128	37.760
102280	38.446
11144	37.787
11320	37.760
90624	38.471
9672	38.106
9360	38.135
492024	39.361
10920	37.955
10272	38.063
86992	38.621
12736	37.946
12472	37.942
94320	38.561
7512	37.921
6336	37.938
72056	38.481
6032	38.454
5160	38.420
496488	39.313
7344	38.174
6032	38.081
73480	38.600
7608	37.927
8320	37.945
70080	38.546
7288	37.988
7280	38.003
70544	38.574
6080	38.471
5064	38.539
499480	39.298
4456	38.342
5264	38.285
73616	38.611
8160	38.009
8272	38.028
65256	38.579
13048	37.917
13880	37.803
79648	38.551
10800	38.069
12304	38.002
500136	39.272
9296	37.885
7768	37.843
87584	38.553
6608	37.962
7072	38.047
70664	38.519
7352	37.828
7616	37.803
73256	38.497
6736	38.177
6624	38.113
505088	39.248
5200	38.201
6416	38.069
78296	38.572
5592	38.151
5104	38.105
71128	38.496
3856	38.231
4672	38.098
66504	38.493
4768	38.276
4912	38.361
506248	39.270
7776	38.141
8560	37.988
74648	38.560
6160	38.001
5280	37.983
69096	38.543
4880	38.245
4024	38.231
61056	38.532
4232	38.590
3976	38.746
508416	39.225
2960	38.512
3608	38.446
63872	38.602
6680	38.245
6000	38.238
77320	38.553
6080	38.037
5336	38.027
62920	38.553
5696	38.464
4552	38.435
507984	39.241
4424	38.246
5064	38.126
73384	38.570
4784	38.015
4816	37.946
70280	38.553
13168	37.698
45816	38.138
154600	39.315
4344	39.154
4728	39.210
286064	40.012
8712	39.168
9472	39.173
64672	39.618
14856	39.077
14992	39.011
71144	39.629
17056	38.878
14624	38.896
72216	39.545
14744	39.055
12024	39.014
302216	39.990
10936	38.968
10040	38.859
72672	39.374
10168	39.035
8496	38.979
59752	39.414
8176	38.988
7448	39.039
52024	39.454
6728	39.394
6920	39.226
316736	39.879
7696	39.040
8960	38.991
53080	39.352
7216	38.991
6400	38.991
54000	39.418
8088	39.013
7560	38.953
51504	39.411
6008	39.196
5840	39.233
316672	39.946
6160	39.159
5712	39.032
48680	39.378
4880	38.999
4664	38.976
34248	39.305
5040	39.044
5472	38.926
37120	39.304
3624	39.268
3920	39.147
326232	39.780
5168	39.073
4384	39.141
40568	39.428
3472	39.149
3840	39.166
34592	39.402
4144	39.184
4128	39.115
37112	39.419
4904	39.184
5072	39.230
323456	39.805
3152	39.291
3424	39.227
43152	39.443
2696	39.278
3600	39.143
30888	39.400
3880	39.105
4296	39.099
31400	39.426
1560	39.465
3736	39.406
323904	39.804
3616	39.319
2384	39.332
39792	39.512
2424	39.319
2072	39.327
25768	39.462
3976	39.138
4904	39.136
28616	39.453
5536	39.325
6744	39.227
325520	39.769
6736	39.093
3872	39.247
37920	39.455
5400	39.134
5816	39.044
38816	39.453
10240	38.839
24568	39.578
138456	41.035
10384	40.613
10904	40.529
253416	41.667
12656	40.629
12880	40.450
64040	41.044
10736	40.508
10200	40.401
62720	40.976
10816	40.273
10160	40.333
49464	41.032
8640	40.694
8184	40.695
248184	41.722
9864	40.743
8368	40.729
42560	41.160
9200	40.661
7768	40.518
43488	41.038
8792	40.618
8720	40.473
41208	41.031
5912	40.706
6608	40.805
255704	41.653
8648	40.680
8624	40.678
43272	41.134
8872	40.617
7424	40.631
34984	41.091
8224	40.609
6992	40.602
37152	41.127
6720	40.805
6704	40.795
256104	41.653
11064	40.694
11344	40.686
53832	41.196
10616	40.602
8680	40.527
50904	41.072
7088	40.637
7312	40.449
42720	40.979
5120	40.811
4544	40.760
263968	41.579
8248	40.731
8424	40.838
46880	41.200
9392	40.735
9232	40.595
49344	41.075
9800	40.564
9680	40.571
56136	41.041
5952	40.813
6152	40.680
263088	41.604
9592	40.727
9224	40.697
43520	41.211
9456	40.612
9616	40.401
49448	41.024
9000	40.518
8680	40.562
48344	41.100
6984	40.841
7240	40.791
262984	41.604
7280	40.692
7680	40.634
39976	41.066
7888	40.645
8296	40.668
39904	41.105
9392	40.326
29664	39.672
174232	39.938
7416	39.746
6808	39.724
289496	40.583
9176	39.507
7688	39.643
81488	40.059
10016	39.540
10240	39.554
75200	40.193
11296	39.579
10504	39.612
78200	40.166
9288	39.611
9208	39.255
302880	40.537
7808	39.429
9408	39.357
69856	40.086
8576	39.580
9240	39.516
67648	40.129
18168	39.361
14848	39.405
67824	40.196
11800	39.812
11336	39.831
265376	40.942
13000	39.747
11600	39.570
93000	40.227
9456	39.477
7872	39.310
76752	39.866
10096	39.269
8864	39.432
61448	40.092
10104	39.684
11576	39.635
275592	40.742
10360	39.643
8992	39.546
73240	40.020
9152	39.368
8064	39.228
52960	39.946
10512	39.379
12008	39.446
55584	39.994
6488	39.601
5560	39.762
299480	40.548
9664	39.518
13248	39.408
64856	40.049
16600	39.477
9624	39.420
64392	40.062
10448	39.324
10656	39.349
60304	39.957
7128	39.478
8848	39.473
300808	40.498
5256	39.672
5192	39.465
63712	40.042
5400	39.526
4776	39.605
57872	40.047
7128	39.417
7280	39.423
47640	39.984
4872	39.425
6136	39.655
298752	40.552
5688	39.567
5088	39.418
53872	40.109
5128	39.734
4920	39.699
46120	40.030
9032	39.453
6896	39.366
41560	40.021
3240	39.695
3840	39.607
302920	40.496
4488	39.776
4680	39.630
49040	40.076
4456	39.836
4512	39.768
47104	40.052
4168	39.602
4352	39.532
48984	40.027
3608	39.855
3768	39.909
304040	40.484
5120	39.421
5016	39.527
46368	39.965
15512	39.353
18624	39.349
246728	39.343
19168	37.627
15328	37.597
141688	38.414
8560	38.092
10096	38.134
462744	39.504
12488	38.150
9152	38.093
79176	38.681
8264	38.165
7392	38.128
76624	38.678
8504	38.018
9240	37.992
77448	38.661
6568	38.406
6896	38.425
466976	39.479
5976	38.384
7152	38.224
70760	38.768
